track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
289tVi6siXA8wgUJuJ6p6t,"['Kevin Saunderson', 'Inner City', 'Full Intention']",Big Fun [2013 (Re-Mixes Part 1)],Big Fun - Full Intention Extended Remix,9,391418,0,0.809,0.583,3,-6.528,0,0.0921,0.000212,0.922,0.0613,0.56,123.013,4,detroit-techno,0.6506666666666666
23PvWFdi76vER4p1e2Xroj,['The Killers'],Workout Hits 2023,Mr. Brightside,2,223973,0,0.344,0.931,1,-3.759,1,0.0783,0.00104,0.0,0.0903,0.251,148.104,4,alt-rock,0.5086666666666666
4B5LQW1ydseberjELe4rrd,['Vaibhav Malhotra'],Bas Yahan,Bas Yahan,39,186000,0,0.565,0.421,4,-8.681,1,0.0342,0.772,0.0,0.0973,0.193,124.897,4,songwriter,0.393
3kItFjMTrvO5y7Nw4JATpI,['Chronic Law'],Nuh Pet People,Nuh Pet People,20,178860,1,0.595,0.746,8,-7.042,0,0.254,0.66,1.9e-05,0.166,0.588,98.121,4,j-dance,0.6429999999999999
4zoZQvmST8gliv9S9L8lUw,['KC & The Sunshine Band'],Do You Wanna Go Party,Please Don't Go,71,230440,0,0.445,0.75,6,-7.159,1,0.035,0.00805,0.0,0.0358,0.466,95.957,4,soul,0.5536666666666666
0ptku7rEZ0P5waxUzR16GY,"['Porfi Baloa', 'Rodrigo Mendoza']",20 Años (La Historia) [En Vivo],Mosaico Nro. 1 (Huellas - Recuerdos - Anhelo) - En Vivo,27,530779,0,0.58,0.735,0,-6.444,0,0.0427,0.33,2.84e-05,0.512,0.587,95.778,4,salsa,0.634
3AvULQ6JhdHmyCup9DOrRZ,['Floyd Cramer'],The Essential Floyd Cramer,Last Date - Instrumental,14,147626,0,0.305,0.284,0,-13.554,1,0.0347,0.828,0.0101,0.139,0.575,206.074,3,honky-tonk,0.38799999999999996
3vk4HwTyDtgElya7CK0f3y,"['Ava Max', 'James Carter']",EDM Hits,Kings & Queens - James Carter Remix,0,136190,0,0.718,0.866,1,-5.55,0,0.0403,0.0048,5.64e-05,0.226,0.646,126.001,4,dance,0.7433333333333333
1KR9TkyhxqqpOk45WAm7bM,"['Alan Walker', 'Jamie Miller']",Walker Racing League,Running Out Of Roses,67,136563,0,0.753,0.539,3,-6.946,1,0.0393,0.0505,0.0,0.0664,0.443,124.015,4,electro,0.5783333333333334
0dLh6jkNSm0HnmEdjXghIA,['Aberola'],Si Te Vas,Si Te Vas,26,216584,0,0.483,0.219,0,-13.27,1,0.0482,0.972,0.0,0.116,0.641,149.581,4,acoustic,0.44766666666666666
4LnHfZGEitmIVS17wndaUI,"['Bethel Music', 'Jonathan David Helser', 'Melissa Helser']",Raise a Hallelujah (Studio Version),Raise a Hallelujah (Studio Version),61,244040,0,0.42,0.823,1,-4.889,1,0.0434,0.00985,0.0,0.103,0.517,163.997,4,world-music,0.5866666666666666
3hz7CoOI6xruMKcQYq9zc6,['Claire Rosinkranz'],Frühstücksmusik Herbst/Winter 2022/2023,Backyard Boy,0,129240,0,0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015,4,indie-pop,0.6353333333333333
6EWoLZ6n26bF3Cl9Hq3pqv,['BTS'],The Most Beautiful Moment in Life: Young Forever,I Need U,57,210577,0,0.485,0.897,5,-2.383,0,0.0678,0.0184,0.0,0.296,0.649,78.851,4,k-pop,0.677
1GzygBcsXQW5HVEvIky76a,"[""Jack's Mannequin""]",Everything In Transit,Into the Airwaves - 2015 Remastered,29,247506,0,0.319,0.902,5,-4.326,1,0.078,0.0413,0.0,0.356,0.603,175.976,4,piano,0.608
3D5B8RSPVvh7jBzxgEUJZH,['Kensuke Ushio'],DEVILMAN crybaby (Original Soundtrack),"D.V.M.N. -Theme From ""DEVILMAN crybaby""-",43,214493,0,0.51,0.844,7,-7.975,1,0.0563,0.0346,0.936,0.116,0.416,99.928,3,anime,0.59
0EBURzaaZP0wHABAK0KajO,"['D-Sturb', 'E-Force']",Unite,Unite,44,201185,0,0.432,0.98,1,-3.199,0,0.359,0.00122,0.0016,0.855,0.246,154.907,4,hardstyle,0.5526666666666666
6AyXbkn4cwrErFIMbRBRDs,['Propellerheads'],Spybreak! (Blue),Spybreak! - Short One,45,244400,0,0.559,0.931,1,-8.627,1,0.0462,7.13e-06,0.849,0.179,0.49,127.827,4,trip-hop,0.66
2dIUXClkwYgcYL2m7BInXB,['Los Gliders'],Éxitos Del Rock,La Llorona Loca,38,138000,0,0.753,0.614,9,-12.382,1,0.0516,0.785,0.000497,0.382,0.963,89.22,4,rock-n-roll,0.7766666666666667
2NRXyreBfm9tAdrr284Gbb,['De Brassers'],1979-1982,En Toen Was Er Niets Meer,22,282435,0,0.275,0.564,9,-14.272,1,0.0362,0.00517,0.649,0.114,0.202,113.124,4,goth,0.347
6vQl2D1iDIdCusSo1l8iwJ,['Upchurch'],Creeker,Spotlight,42,172663,1,0.432,0.692,10,-6.539,1,0.0337,0.000363,0.0,0.149,0.373,171.999,4,country,0.49899999999999994
6TJKeZfK28dQpacagWc5i1,"[""Los Master's""]",14 Impactos Bailables con Los Master's,Ole con Ole,31,208693,0,0.715,0.471,4,-15.282,0,0.0587,0.35,0.0062,0.103,0.966,125.215,4,salsa,0.7173333333333334
05e9FVcmO2u6ZWCZvbVZKd,['Lonesome River Band'],Chronology (Vol. 2),"Perfume, Powder And Lead",25,267986,0,0.571,0.436,7,-8.553,1,0.0317,0.721,0.0,0.148,0.338,133.765,3,bluegrass,0.4483333333333333
0WOFJR54wyTwLB11jcBDb1,['The Civil Wars'],sadsadchristmas,I Heard The Bells On Christmas Day,0,154440,0,0.492,0.145,2,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,folk,0.285
6oL9CO3KzgLIEs9ueWc2Bv,['The Cramps'],Off The Bone,Good Taste - Live,25,208573,0,0.46,0.956,2,-7.396,1,0.0471,0.0345,0.0973,0.724,0.861,153.55,4,goth,0.759
3FwhdXoij4c0MiNqkSKHEz,['Vybz Kartel'],Dedication,Dedication,19,180468,0,0.499,0.682,2,-6.07,0,0.152,0.155,0.0,0.327,0.783,106.823,3,j-dance,0.6546666666666666
1UrHneob6DrcOGHJk9cnoE,['Der Weg einer Freiheit'],Stellar,Requiem,18,502246,0,0.217,0.849,1,-10.292,1,0.0646,1.86e-05,0.896,0.0572,0.0395,109.563,3,black-metal,0.36850000000000005
2UCoAOZGk6a4BHUBzlvfAO,"['The Killers', 'Armin van Buuren', 'Benno De Goeij']",Beats Electro Mood,Human - Armin van Buuren Dub Remix,1,445000,0,0.64,0.821,7,-5.789,0,0.0732,0.00122,0.145,0.203,0.624,135.478,4,alternative,0.695
3vIa853jAJuNTdp6ZzPkON,"['J Balvin', 'Sech']",FELIZ CUMPLEAÑOS,Una Nota,2,170760,0,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,4,latin,0.7203333333333334
3yJjRARrm2dE2tPuzPL2Z1,['Wisin & Yandel'],Halloween con perreito,Sexy Movimiento,0,211920,0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop,0.8196666666666667
7nkQKkwybFY2zPdHF9xWxR,"['Rampa', '&ME', 'Adam Port', 'Black Coffee']",Muyè (Black Coffee Remix),Muyè - Black Coffee Remix,38,581403,0,0.599,0.666,7,-13.517,1,0.0396,0.0587,0.888,0.118,0.0683,119.999,4,minimal-techno,0.4444333333333334
6O5IJlhJtlgKMoNFzinZgY,['Alvin & The Chipmunks'],"Uptown Funk (From ""Alvin And The Chipmunks: Road Chip"" Original Motion Picture Soundtrack)","Uptown Funk - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",45,270653,0,0.773,0.836,6,-2.674,0,0.188,0.113,0.0168,0.305,0.679,114.98,4,children,0.7626666666666667
2B4GHvToeLTOBB4QLzW3Ni,['Farruko'],La 167,Pepas,74,287120,1,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,latino,0.6566666666666666
3jMH51YX9UQ6yKKeZBLhiB,"['Seth Troxler', 'The Martinez Brothers']",Play In The Dark,Play In The Dark - Steam Mix,16,506039,0,0.732,0.73,6,-9.192,1,0.0552,0.00384,0.817,0.682,0.215,129.011,4,detroit-techno,0.559
2AkvoevjI6ABNHFTbCIWzT,['Zebatin'],mixed emotions,tell me if you love me,45,180000,0,0.64,0.203,11,-15.82,0,0.0376,0.546,0.0606,0.0932,0.085,88.022,4,sad,0.3093333333333333
7wmIhVA7yo1GqVyvK0TQK3,"['Los Bunkers', 'Manuel García']",Rock un sentimiento vol. I,Al Final De Este Viaje En La Vida,0,203146,0,0.512,0.607,9,-5.289,1,0.0304,0.205,0.0,0.29,0.668,63.25,4,alt-rock,0.5956666666666667
7LmXZmZh26Kix8scl972qB,['Mike Dunn'],Dance You Mutha,Dance You Mutha - Radio Mutha,15,260372,0,0.749,0.877,9,-12.093,1,0.0424,0.000181,0.797,0.153,0.735,122.831,4,chicago-house,0.7869999999999999
4HYDUMY0xSpeBr0AMY9cUz,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",Platonicos,La Curiosidad,80,219048,0,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4,latino,0.734
3w3VDUIZYo9o8YRgy8ZQym,"['Adolphe Adam', 'Rolando Villazón', 'Slovak National Symphony Orchestra', 'Allan Wilson', 'Apollo Voices', 'Graham Foote']",Weihnachten Klassik 2022,"Minuit, Chrétiens",0,271573,0,0.201,0.363,2,-10.551,1,0.0386,0.967,0.115,0.126,0.104,140.477,3,opera,0.22266666666666668
0v0GiHc39w4lAUn9jw0qf0,"['FCL', 'Mousse T.']",Defected Presents House Masters - Mousse T.,It's You - Mousse T.'s Discotronic Mix,28,400393,0,0.807,0.732,2,-7.65,0,0.0387,0.0832,0.0619,0.0623,0.547,123.003,4,deep-house,0.6953333333333335
0jDWRUbxSn8zQlwFbeLHwo,['Cascada'],Evacuate The Dancefloor,Evacuate The Dancefloor,63,207200,0,0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029,4,techno,0.7873333333333333
4WgORJ18xSLFIfYkfelzCg,['Trap Them'],Blissfucker,Salted Crypts,16,256351,0,0.121,0.934,5,-3.852,0,0.0953,2.15e-06,0.984,0.117,0.14,166.57,4,grindcore,0.39833333333333343
46dKF5AW6NjRyKirCeg4JS,"['BH', 'Kirk Cosier', 'Cheney']",Straight Up Dubstep! Vol. 15,Slipping Away feat Cheney - Original Mix,36,229244,0,0.466,0.696,3,-4.842,0,0.0484,0.00666,0.0,0.0835,0.0731,134.005,4,dubstep,0.41169999999999995
2OFd67AsbCWEqnqFy9h9Hp,['Владимир Бунчиков'],Зимнее утро (1936 - 1958),Весёлый ветер (Песня Роберта),1,199156,0,0.659,0.541,3,-11.329,1,0.134,0.852,0.0,0.838,0.481,133.489,4,romance,0.5603333333333333
0rXUq0QEtQg4gRvd4EPHGf,['Jhayco'],Perreo Tenebroso Vol. 4,Christian Dior,0,147133,1,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,reggaeton,0.66
6ciuspwShKmD5jNzVU98JN,['Michael Jackson'],Christmas Classics,Little Christmas Tree,0,216946,0,0.468,0.457,5,-6.386,1,0.0241,0.698,0.0,0.142,0.372,84.557,4,soul,0.4323333333333334
4cyNPLXUPnmLVvi6sf0LRL,['Granular'],Unison,White Noise - Res 700 hz,38,104516,0,0.189,0.0782,4,-33.001,0,0.051,0.956,0.669,0.185,1e-05,80.158,3,sleep,0.08907
5D3QfcDoUnLjMtsOdxmucm,['Vald'],Journal perso II,Journal perso II,40,213720,1,0.641,0.764,7,-6.473,0,0.382,0.644,0.0,0.112,0.221,89.722,3,french,0.542
2UCFUK8rCxcx7WLvwU2Y0e,['The Temptations'],Soulful Christmas,My Christmas Tree,0,198786,0,0.395,0.468,0,-8.723,1,0.0294,0.511,0.0,0.0699,0.375,167.308,4,soul,0.4126666666666667
7gft9v09jUtp7u4XRacPkz,['Paralisis Permanente'],Heroes de los 80. El acto,Vamos a jugar,22,200973,0,0.375,0.961,9,-8.943,1,0.129,1.25e-05,0.444,0.0618,0.57,160.165,4,goth,0.6353333333333332
61IEe4ujPKOU7OIyubydfz,['Silk Route'],Boondein,Dooba Dooba,56,303020,0,0.716,0.562,5,-8.741,1,0.0315,0.529,0.000133,0.0928,0.533,105.004,4,indian,0.6036666666666667
3ACa8DImXMFWsa44oEUKr1,['Hiroyuki Sawano'],"""Attack on Titan"" Season 3 Original Soundtrack",Barricades - Movie Ver.,44,257653,0,0.391,0.861,7,-5.002,1,0.0429,0.0275,0.0,0.136,0.454,105.058,4,anime,0.5686666666666667
7DCVTLzUHbfJ2gOUHOCyYu,"['Marcelo Falcão', 'Filipe Ret']",Louco pra Voltar,Louco pra Voltar,44,234450,0,0.707,0.83,4,-4.98,0,0.214,0.291,0.0,0.259,0.739,75.028,4,reggae,0.7586666666666666
0R4HTYUjrBvDwxilINNwYZ,['Alexis Ffrench'],Truth - The Solo Piano Collection,Papillon - Solo Piano Version,56,176457,0,0.282,0.063,0,-26.185,1,0.0377,0.991,0.905,0.131,0.102,128.534,1,ambient,0.149
5dg4ZDlBtLr3b91LS0ynip,['Eikichi Yazawa'],LIVE DECADE 1990-1999 (50th Anniversary Remastered),"アイ・ラヴ・ユー,OK - Live at 日本武道館'95 - Remastered 2022",36,284120,0,0.649,0.741,9,-8.161,1,0.0397,0.0263,0.000146,0.941,0.5,113.946,3,j-rock,0.63
20A2Xe76p9wxUFLbbzZjTM,['Jim Croce'],Photographs & Memories: His Greatest Hits,Time in a Bottle,37,148586,0,0.533,0.155,2,-16.837,1,0.0376,0.888,0.0,0.108,0.592,134.019,3,folk,0.4266666666666667
21kVD9H40rRQkGmcMi01Fl,"['yetep', 'Caslow', 'Lexi Scatena']",First Place,First Place,45,193655,0,0.563,0.809,6,-6.069,1,0.0478,0.0226,4.54e-06,0.129,0.3,145.078,4,dubstep,0.5573333333333333
79DnYzW2wNATxuQEXyqoby,['Luc Delvaux'],Wavelength,Wavelength,30,138000,0,0.765,0.42,7,-8.531,1,0.0522,0.748,0.696,0.115,0.374,79.992,4,study,0.5196666666666667
2u96akbqgCRtkjfLMYrgZo,['Simple Minds'],Celebrate (Greatest Hits / Expanded Edition),Don't You (Forget About Me) - Remastered 2001,74,260773,0,0.666,0.788,2,-7.02,1,0.0276,0.0884,0.0628,0.298,0.675,111.257,4,synth-pop,0.7096666666666668
66IrmeRgAFqUE4cGA78wBg,['The Red Chord'],Fed Through The Teeth Machine,Face Area Solution,12,121666,0,0.312,0.978,0,-4.563,1,0.191,0.000175,0.0247,0.298,0.0632,99.681,4,grindcore,0.45106666666666667
1Jk5chO7uosvko9LjYORJx,['New Model Army'],No Rest For The Wicked,My Country,22,220333,0,0.208,0.928,4,-10.943,0,0.0726,0.00215,0.0,0.343,0.587,198.843,4,goth,0.5743333333333334
32yCdWFYP6Y6NgWeLc75Ra,['Lorhann'],Minha Força,Minha Força,41,323356,0,0.538,0.508,0,-8.407,1,0.03,0.631,0.0,0.175,0.253,129.849,4,gospel,0.433
22mK3JHgM6ATUkfI7BHemg,"['Wolfgang Amadeus Mozart', 'Danielle Laval']",Mozart - Inspiring Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 3. Variation II",5,62280,0,0.277,0.177,2,-19.688,1,0.0348,0.974,0.981,0.228,0.85,142.908,3,classical,0.4346666666666667
2SjOYQ127lPP8Gerv1qSVh,"['6ix9ine', 'Bobby Shmurda']",DUMMY BOY,STOOPID,59,152000,1,0.733,0.63,11,-4.296,1,0.395,0.13,0.0,0.162,0.833,149.991,4,emo,0.7319999999999999
3t1ucLJpLFqr504p4YQ27R,['Idin Samimi Mofakham'],Concertos,Ludus Consonous X,0,613982,0,0.114,0.297,4,-17.59,1,0.0678,0.941,0.863,0.592,0.0308,65.945,4,iranian,0.14726666666666666
2AHlAZJS2tTnhDqqlIm6O3,['Shamoon Ismail'],Cookie,Khayal,44,186985,0,0.56,0.152,9,-16.463,1,0.0537,0.269,0.000108,0.155,0.293,156.168,4,indie,0.335
6obcfaN1hYGCy1dUuXMpao,"['張偉文', 'May Ho']",靚聲王張偉文唱好101-6CD世紀珍藏集,帝女花之香夭(Live),20,333440,0,0.194,0.381,2,-6.463,0,0.034,0.487,0.0,0.329,0.44,75.195,4,cantopop,0.3383333333333333
09SsT6U26aWDG3VeiZUA4e,['Nazan Öncel'],Sokak Kızı,Erkekler De Yanar,40,230320,0,0.683,0.77,6,-6.49,1,0.0246,0.00263,7.03e-06,0.354,0.784,102.732,4,j-pop,0.7456666666666667
4eoJ5kJTdzvLRixnthufTX,['Talita Barreto'],Pra Sempre,Pra Sempre,30,219857,0,0.533,0.537,4,-9.198,0,0.174,0.556,0.0137,0.119,0.5,177.301,4,groove,0.5233333333333333
5jTnpbclNqXTV4trZSjoJE,['Shinedown'],20's Rock,Planet Zero,0,222738,0,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge,0.5306666666666666
6meH4I9A4WZtD3z8hnQKqr,['Nick Drake'],Pink Moon,From The Morning,58,150850,0,0.644,0.325,0,-11.056,1,0.036,0.869,0.0511,0.11,0.367,108.933,4,british,0.44533333333333336
57CZLRVyGf21PgF573ZkPn,['Capital Inicial'],Capital Inicial Multishow Ao Vivo,Não Olhe Pra Trás - Ao Vivo,40,289173,0,0.484,0.882,7,-5.704,1,0.0388,0.0444,0.00075,0.974,0.298,102.981,4,r-n-b,0.5546666666666668
5GROhpzQgoBi7EFbjmfjVH,"[""Los Freddy's""]",Con Banda,Nada gano con quererte - Con banda,30,193200,0,0.687,0.338,6,-8.798,1,0.0283,0.295,1.01e-06,0.111,0.63,68.229,4,rock-n-roll,0.5516666666666667
7m1OLuoUfvS6mNDskvWeeU,['Lov1'],Profeterna på Balkongen,Hoppa in i bilen,40,203579,1,0.702,0.705,0,-7.472,1,0.0833,0.0642,0.0,0.247,0.591,89.978,4,swedish,0.666
3Z9vR8JrHFyyjB0JoHzx6p,"['Landon Cube', '24kGoldn']",Pretty,Pretty,55,191440,1,0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,4,emo,0.7663333333333333
5CkhGGuCO3r8Tv9dqYM2af,['Nenhum De Nós'],Extraño,Sobre o Tempo,45,274480,0,0.57,0.675,0,-9.001,1,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,4,r-n-b,0.5736666666666667
0FhL00GjYLTNT7kIS9kRPl,['Jamelão'],Cada Vez Melhor,Matriz ou Filial,37,231760,0,0.568,0.438,0,-10.504,1,0.0419,0.523,1.28e-06,0.0683,0.562,79.907,4,samba,0.5226666666666667
2pZsQqXFgcY03vRyZxSQhU,['Gojira'],From Mars to Sirius,The Heaviest Matter of the Universe,58,237840,0,0.243,0.97,5,-2.518,0,0.0878,2.6e-06,0.0415,0.284,0.243,102.729,4,french,0.48533333333333334
5VYBergVrUDcb8QyEg70cF,['Cigarettes After Sex'],Affection,Keep on Loving You,65,233010,0,0.456,0.364,2,-9.336,0,0.0252,0.533,0.96,0.111,0.116,73.457,4,indie,0.312
34udfDpMhPKGji6QeMNjcK,['The Souljazz Orchestra'],Rising Sun,Agbara,16,301986,0,0.683,0.923,9,-6.454,0,0.0491,0.204,0.834,0.334,0.892,120.004,4,afrobeat,0.8326666666666668
3QwiidVHfeE9y5jl4n2MTC,['SEVENTEEN'],SEVENTEEN 4th Album Repackage 'SECTOR 17',_WORLD,78,178453,0,0.709,0.809,2,-3.198,0,0.0541,0.312,0.0,0.0899,0.788,111.01,4,k-pop,0.7686666666666667
61cQDcq3f9qV3TCybP0JwV,['George Jones'],Best Of,You Comb Her Hair,21,159960,0,0.524,0.248,6,-10.776,1,0.0264,0.922,0.0,0.108,0.461,104.158,4,honky-tonk,0.41100000000000003
74EYTDEpOq0oFZthW9p39R,['Cafuné'],Baddest of Them All,Tek It,0,191823,0,0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4,indie,0.644
4u4EnZpoThBaxVRLMHyVOA,['Ozuna'],OzuTochi,Cielos Rosado,58,182840,0,0.86,0.72,6,-6.191,0,0.0454,0.0234,0.168,0.377,0.23,120.0,4,latin,0.6033333333333334
5Rxorr8TddGy6QMegXHPPV,['Il Divo'],Il Divo,A Mi Manera,22,266480,0,0.241,0.369,2,-9.336,1,0.0344,0.898,2.19e-05,0.399,0.146,75.54,4,opera,0.252
6EJH5fdnoF5oq7MrJTxA54,"['Sharapov', 'MsE']",Deep house Mix 2022,Bring Me Back - MsE Remix,1,192786,0,0.766,0.735,3,-6.118,0,0.0356,0.0521,0.594,0.136,0.521,122.011,4,groove,0.6739999999999999
3S98gqCoHJfmr8QP0tWVL7,['Feid'],Halloween con perreito,Feliz Cumpleaños Ferxxo,0,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,latin,0.6669999999999999
5OSrMt5y9dExB2J5vMdTVk,"['Lérica', 'Belinda']",Un Traguito,Un Traguito,56,184185,0,0.642,0.851,0,-3.448,1,0.103,0.143,0.0,0.776,0.653,96.996,4,spanish,0.7153333333333333
0YKl5wq8BbvZBtgabzlc5D,"['Jhayco', 'Anuel AA']",Reggaeton Mix Perreito,Ley Seca,1,263666,0,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,reggaeton,0.7206666666666667
1wZtZwkLGvuhemwqLzct5a,['Hate'],Crusade: Zero,Valley of Darkness,21,371893,0,0.23,0.973,5,-3.13,1,0.113,5.82e-06,0.669,0.0623,0.114,139.965,4,death-metal,0.43900000000000006
62uOx3XvUAaaId0LLtglnr,['Amelinha'],Porta Secreta,Foi Deus Quem Fez Você,47,232973,0,0.421,0.653,9,-6.98,1,0.0487,0.318,0.0,0.377,0.409,133.596,4,mpb,0.49433333333333335
6nxop4edP4uHU25CnWqqv0,['Maelo Ruiz'],Uniquehits,Te Amo,34,260773,0,0.764,0.689,0,-9.63,1,0.0349,0.357,0.000204,0.0711,0.93,94.127,4,salsa,0.7943333333333333
7gHs73wELdeycvS48JfIos,['Alan Walker'],Faded,Faded,72,212626,0,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4,electro,0.4686666666666666
1ydA4b3RCTHhsvGmn8v7fm,['Jorge Muñiz'],Azulejos 2,Bachata Rosa,32,256240,0,0.777,0.387,2,-10.047,0,0.031,0.814,3.71e-05,0.123,0.51,115.012,4,rock-n-roll,0.558
0f0gfm6wHjhqrBMHBn9Ajr,['Sarcastic Sounds'],I Don't Sleep,I Don't Sleep,60,105142,1,0.774,0.352,6,-13.13,0,0.214,0.105,0.741,0.348,0.258,80.51,4,sad,0.4613333333333333
3BZGi1yUqQyCNC868AqUGG,['Alphaville'],Forever Young,Big in Japan,65,286160,0,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,4,synth-pop,0.4669999999999999
7lZWYPMQv6whyz9oSs7djy,['Weval'],Changed for the Better,Should be Fine,55,175720,0,0.693,0.392,2,-17.882,1,0.0467,0.594,0.749,0.111,0.0531,100.02,4,minimal-techno,0.37936666666666663
11lz5IuUrg2qVuNrGPRVq2,['Nazareth'],The Anthology,Love Hurts,32,233293,0,0.48,0.427,7,-7.961,1,0.0243,0.00315,0.00442,0.338,0.148,80.078,4,metal,0.3516666666666666
3M3ACmJBc1ivTnh8MbN9A3,['Smash Stereo'],Riot,Riot,39,132559,0,0.573,0.973,6,-2.565,0,0.362,0.00025,0.461,0.297,0.4,110.052,4,club,0.6486666666666666
43QSsuxazI8xms29SYCtxh,"['KANA-BOON', 'もっさ']",ないものねだり - Revenge THE FIRST TAKE,ないものねだり - Revenge THE FIRST TAKE,58,256256,0,0.565,0.811,1,-3.745,0,0.057,0.0141,0.0,0.0726,0.691,87.508,4,j-rock,0.689
5EYZZvmNAH5VZCwuzYJqoA,"['Jatin-Lalit', 'Shaan', 'Kailash Kher', 'Prasoon Joshi']",Fanaa,Chand Sifarish,72,275931,0,0.829,0.665,2,-8.128,1,0.0868,0.242,1.75e-05,0.123,0.861,122.043,4,pop,0.785
2ZVN8uzgXLzwuCvOzMdn5W,['The Beach Boys'],"It's Christmas, Let's Dance",Little Saint Nick - 1991 Remix,0,118840,0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,0.7086666666666667
1DmlpLfYaZNZMZZB2c1qnp,"['Dean Evenson', 'Dudley Evenson']",Om Sound Healing Music: Tibetan & Crystal Bowls with Deep Mantras for Yoga,Root Tones,46,222253,0,0.0705,0.0534,0,-20.957,1,0.0421,0.852,0.978,0.11,0.0288,76.548,4,new-age,0.0509
2QZe2H1f03t5PJWEMg2Mbe,['BTS'],MAP OF THE SOUL : 7,UGH!,69,225012,0,0.72,0.824,10,-5.086,0,0.128,0.0394,0.0,0.0509,0.333,165.996,4,k-pop,0.6256666666666667
2BCIGNtoG62eii8i5F49A2,"['Franky Style', 'C.R.O']",Chance,Chance,43,260257,1,0.851,0.61,5,-8.737,0,0.224,0.735,6.14e-06,0.17,0.64,119.942,4,latino,0.7003333333333334
4LoQB01RbhL1vdJPxFmqDA,['Cabrito Vudú'],Tatuajes de Pólvora,Tanto Corazón,39,200800,0,0.556,0.958,2,-2.755,1,0.0925,0.119,0.00457,0.374,0.921,162.172,4,ska,0.8116666666666666
6vMaCzTnismT6N45MDCMfa,"[""You'll Never Get to Heaven""]",Images,Beyond the Clouds,47,248680,0,0.633,0.574,7,-9.667,0,0.0299,0.792,0.921,0.105,0.236,117.515,4,ambient,0.4809999999999999
2k07yELPvHZEqwdRzROUpc,"['Hans Zimmer', 'Adam Lukas', 'James Everingham', 'AURORA']",Frozen Planet II (Original Television Soundtrack),Losing Ice,29,146053,0,0.0898,0.232,9,-17.636,0,0.0451,0.743,0.943,0.104,0.0345,85.811,4,german,0.11876666666666669
6UqRGwjwYL0stXbaodTxwo,['Tez Cadey'],Seve (Radio Edit),Seve - Radio Edit,69,210853,0,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,4,french,0.673
6dnVnVDhfaLdlS0pkJNb40,['Ministry'],Twitch,All Day Remix,25,363026,0,0.668,0.683,1,-12.862,1,0.039,0.00544,0.897,0.626,0.675,122.47,4,industrial,0.6753333333333332
4bK6C3UzOgWrfaK5IC3pOO,['31 Minutos'],31 Minutos,Lala - Lolo,41,87866,0,0.494,0.922,2,-5.72,1,0.0564,0.161,0.302,0.102,0.359,166.003,4,ska,0.5916666666666667
5f8xBaP905M0O65CGHwDl4,"['Joey Montana', 'Sebastian Yatra']",Perreo Tenebroso Vol. 2,Suena El Dembow,0,195760,0,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,reggaeton,0.7676666666666666
2bj1AqVDC67nEoFh6UV4Wy,['Hacken Lee'],金碟鐵盒珍藏系列 - 李克勤,沒有你贏了世界又如何,19,233906,0,0.629,0.707,9,-6.811,1,0.0321,0.126,0.0,0.101,0.507,134.54,4,cantopop,0.6143333333333333
63OFKbMaZSDZ4wtesuuq6f,['Steppenwolf'],Steppenwolf,Born To Be Wild,73,210373,0,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4,country,0.5593333333333333
